Material Category,Material Type,Jurisdiction,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Paper,Uncoated Corrugated Cardboard,Siskiyou (Countywide),168,0.0205731672386676,111,0.0356791218393351,279,0.024758718402254618
Paper,Paper Bags,Siskiyou (Countywide),30,0.0037190066107415,16,0.00527466562364938,47,0.004150047916223347
Paper,Newspaper,Siskiyou (Countywide),58,0.00709212559665615,145,0.0464310841690457,203,0.017992146692952193
Paper,White Ledger Paper,Siskiyou (Countywide),18,0.00217251731296198,16,0.0052869012166633,34,0.003035449416002837
Paper,Other Office Paper,Siskiyou (Countywide),32,0.00397913697321458,18,0.005887949186271,51,0.004508029809889356
Paper,Magazines and Catalogs,Siskiyou (Countywide),85,0.0103880630464524,23,0.00747804221265661,108,0.009581755771676264
Paper,Phone Books and Directories,Siskiyou (Countywide),17,0.00208390147519643,1,0.000306365386920027,18,0.0015913825686273341
Paper,Other Miscellaneous Paper - Compostable,Siskiyou (Countywide),20,0.00240977907214072,9,0.00295972626349685,29,0.0025621581946485
Paper,Other Miscellaneous Paper - Other,Siskiyou (Countywide),351,0.0430472871261769,147,0.0471909615637325,498,0.04419541459128067
Paper,Remainder / Composite Paper - Compostable,Siskiyou (Countywide),739,0.0907854965031047,211,0.0676951863054057,951,0.08438764365166741
Paper,Remainder / Composite Paper - Other,Siskiyou (Countywide),76,0.00937326877526624,34,0.0109194056132361,110,0.009801671680763098
Glass,Clear Glass Bottles and Containers,Siskiyou (Countywide),120,0.0147765480186356,51,0.0164193762236836,172,0.015231742124998698
Glass,Green Glass Bottles and Containers,Siskiyou (Countywide),89,0.0109054651959868,5,0.00148785037811019,93,0.008296036682449779
Glass,Brown Glass Bottles and Containers,Siskiyou (Countywide),53,0.0064632390060619,21,0.00682128720880721,74,0.006562446842391205
Glass,Other Glass Colored Bottles and Containers,Siskiyou (Countywide),9,0.00105481432695128,2,0.000619255891282891,11,0.0009341299898527566
Glass,Flat Glass,Siskiyou (Countywide),3,0.000368756228121178,2,0.000579854656700671,5,0.00042724728656334
Glass,Remainder / Composite Glass,Siskiyou (Countywide),49,0.00602587696805771,12,0.00398097723909204,61,0.005459277063169028
Metal,Tin/Steel Cans,Siskiyou (Countywide),102,0.0125434289069437,29,0.00929533537355549,131,0.011643448599342911
Metal,Major Appliances,Siskiyou (Countywide),0,0.0,0,1.0932797618282e-05,0,3.0292546881108325e-06
Metal,Used Oil Filters,Siskiyou (Countywide),5,0.000611735138123505,0,0.0,5,0.00044223583888247967
Metal,Other Ferrous,Siskiyou (Countywide),85,0.0104046427838408,24,0.00756548567504157,108,0.009617970398381909
Metal,Aluminum Cans,Siskiyou (Countywide),26,0.0032502002432076,7,0.00227739446282066,34,0.002980655651443584
Metal,Other Non-Ferrous,Siskiyou (Countywide),89,0.010888313743516,24,0.00768714263469483,113,0.010001334680387122
Metal,Remainder / Composite Metal,Siskiyou (Countywide),99,0.0121861069804696,27,0.00852379656968097,126,0.011171355645216966
Electronics,Brown Goods,Siskiyou (Countywide),0,0.0,14,0.00453436039488614,14,0.0012563785559172713
Electronics,Computer-related Electronics,Siskiyou (Countywide),21,0.00262417222802513,6,0.00201706805339667,28,0.002455956074083931
Electronics,Other Small Consumer Electronics,Siskiyou (Countywide),41,0.00509398138381349,8,0.00261664724282099,50,0.004407562744903591
Electronics,Video Display Devices,Siskiyou (Countywide),52,0.00634603741417842,20,0.00653254413252071,72,0.006397714612515818
Plastic,PETE Plastic Containers,Siskiyou (Countywide),91,0.0112199084912839,29,0.00925575177699064,120,0.010675680824889748
Plastic,HDPE Plastic Containers,Siskiyou (Countywide),52,0.00637176459288454,15,0.00466298875785393,66,0.005898297746618128
Plastic,Miscellaneous Plastic Containers,Siskiyou (Countywide),50,0.00611449280582326,20,0.00638361235962469,70,0.006189060331764844
Plastic,Plastic Trash Bags,Siskiyou (Countywide),141,0.0173063872580716,35,0.0112707745793956,176,0.015634042388911442
Plastic,Plastic Grocery and Other Merchandise Bags,Siskiyou (Countywide),57,0.00701780263594956,27,0.0087813977992591,85,0.0075064587972464136
Plastic,Non-Bag Commercial and Industrial Packaging Film,Siskiyou (Countywide),16,0.00200957851448983,5,0.00168720787646775,22,0.0019202562018820616
Plastic,Film Products,Siskiyou (Countywide),0,5.71715082358416e-06,0,1.60033976566839e-05,0,8.567259508494501e-06
Plastic,Other Film - Other,Siskiyou (Countywide),223,0.0273994453220271,67,0.0214910767881785,290,0.02576235720376559
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Siskiyou (Countywide),76,0.0092760772112653,5,0.00167869818165958,81,0.007170998818128035
Plastic,Durable Plastic Items - Other,Siskiyou (Countywide),82,0.0100621854495081,35,0.0112605235062998,117,0.010394220423832303
Plastic,Remainder / Composite Plastic,Siskiyou (Countywide),149,0.0183349026912344,105,0.0336593115318444,254,0.02258098305819539
Other Organic,Food,Siskiyou (Countywide),2034,0.249822339538157,773,0.247713326035693,2807,0.24923797501750192
Other Organic,Leaves and Grass,Siskiyou (Countywide),168,0.0206846516797275,93,0.0298758256509316,262,0.023231338064459796
Other Organic,Prunings and Trimmings,Siskiyou (Countywide),80,0.00987637804774164,24,0.00776987682463602,105,0.009292709628330566
Other Organic,Branches and Stumps,Siskiyou (Countywide),53,0.0065347033913567,0,0.0,53,0.004724070690118455
Other Organic,Manures,Siskiyou (Countywide),39,0.0048367095967522,0,0.0,39,0.003496556258827831
Other Organic,Textiles,Siskiyou (Countywide),280,0.0343263452598817,232,0.0744969455238916,512,0.04545679726518468
Other Organic,Carpet,Siskiyou (Countywide),69,0.00844994891725739,20,0.00626191036404208,88,0.007843688170784686
Other Organic,Remainder / Composite Organic,Siskiyou (Countywide),595,0.0730366017712877,233,0.0747577651799157,828,0.07351350096092177
Inerts and Other,Concrete,Siskiyou (Countywide),13,0.00158365077813281,12,0.00380054474914847,25,0.0021979067709002984
Inerts and Other,Asphalt Paving,Siskiyou (Countywide),0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,Siskiyou (Countywide),173,0.0212249224325562,0,0.0,173,0.015343930391132769
Inerts and Other,Clean Dimensional Lumber,Siskiyou (Countywide),14,0.001732296699546,16,0.00520836277968044,30,0.0026954435387248447
Inerts and Other,Clean Engineered Wood,Siskiyou (Countywide),63,0.00774102221513296,4,0.00131834677248041,67,0.005961430167957863
Inerts and Other,Clean Pallets & Crates,Siskiyou (Countywide),63,0.0077238707626622,62,0.0199110136755632,125,0.011100678885575525
Inerts and Other,Other Wood Waste,Siskiyou (Countywide),119,0.0145787346001396,66,0.0211054469970467,185,0.016387153160199702
Inerts and Other,Gypsum Board,Siskiyou (Countywide),4,0.000463089216710317,13,0.00414580933333641,17,0.0014834956641537962
Inerts and Other,"Rock, Soil and Fines",Siskiyou (Countywide),134,0.0164854043998049,9,0.00294628003745275,143,0.012733989859853355
Inerts and Other,Remainder / Composite Inerts and Other,Siskiyou (Countywide),26,0.00322447306450147,8,0.00251265780565917,34,0.0030272436100468214
Household Hazardous Waste (HHW),Paint,Siskiyou (Countywide),4,0.000463089216710317,0,4.0077500773254e-06,4,0.000335887128683253
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Siskiyou (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,Siskiyou (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,Siskiyou (Countywide),29,0.00355606781226935,1,0.000361101619624407,30,0.0026708080045472204
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Siskiyou (Countywide),18,0.00219824449166811,1,0.000455389934663065,19,0.0017153351283159255
Special Waste,Ash,Siskiyou (Countywide),7,0.000897592679302713,3,0.000931303337992967,10,0.0009069332135778559
Special Waste,Treated Medical Waste,Siskiyou (Countywide),0,0.0,23,0.0073855680185596,23,0.0020463898926630637
Special Waste,Bulky Items,Siskiyou (Countywide),111,0.0135782332060124,88,0.0281400658522521,198,0.017613019301141713
Special Waste,Tires,Siskiyou (Countywide),34,0.00412778289462777,0,0.0,34,0.0029840586511509426
Special Waste,Remainder / Composite Special Waste,Siskiyou (Countywide),1,0.000142928770589604,1,0.00020231600461172,2,0.0001593837589060987
Mixed Residue,Mixed Residue,Siskiyou (Countywide),639,0.0784255881375981,108,0.0344700708823858,746,0.06624641302042333
Paper,Uncoated Corrugated Cardboard,Solano (Countywide),594,0.00668822325232775,657,0.0356791218393351,1250,0.011666285168385537
Paper,Paper Bags,Solano (Countywide),278,0.00313245899159654,97,0.00527466562364938,375,0.0035002998579064895
Paper,Newspaper,Solano (Countywide),644,0.00724980824271308,854,0.0464310841690457,1498,0.013977672055766496
Paper,White Ledger Paper,Solano (Countywide),165,0.00185407707880985,97,0.0052869012166633,262,0.002443531422692476
Paper,Other Office Paper,Solano (Countywide),424,0.00477488343583905,108,0.005887949186271,532,0.004966009288860274
Paper,Magazines and Catalogs,Solano (Countywide),559,0.00630160443985142,138,0.00747804221265661,697,0.006503611978729087
Paper,Phone Books and Directories,Solano (Countywide),29,0.000327356074797477,6,0.000306365386920027,35,0.0003237517386434601
Paper,Other Miscellaneous Paper - Compostable,Solano (Countywide),124,0.00139972942327197,54,0.00295972626349685,179,0.001667598348969026
Paper,Other Miscellaneous Paper - Other,Solano (Countywide),2566,0.0289032837765151,868,0.0471909615637325,3434,0.032043482830796305
Paper,Remainder / Composite Paper - Compostable,Solano (Countywide),9640,0.108597555778935,1246,0.0676951863054057,10886,0.10157416093169996
Paper,Remainder / Composite Paper - Other,Solano (Countywide),787,0.00886231911460341,201,0.0109194056132361,988,0.009215543900863378
Glass,Clear Glass Bottles and Containers,Solano (Countywide),878,0.00989123312211341,302,0.0164193762236836,1180,0.011012188392229325
Glass,Green Glass Bottles and Containers,Solano (Countywide),245,0.00275712831963047,27,0.00148785037811019,272,0.002539179084196765
Glass,Brown Glass Bottles and Containers,Solano (Countywide),349,0.00393109493269729,126,0.00682128720880721,474,0.004427373309740599
Glass,Other Glass Colored Bottles and Containers,Solano (Countywide),0,0.0,11,0.000619255891282891,11,0.00010633317071694114
Glass,Flat Glass,Solano (Countywide),19,0.000214474669694898,11,0.000579854656700671,30,0.0002772145048450332
Glass,Remainder / Composite Glass,Solano (Countywide),168,0.00189640760572331,73,0.00398097723909204,242,0.0022543515539627775
Metal,Tin/Steel Cans,Solano (Countywide),647,0.00728931673449898,171,0.00929533537355549,818,0.007633772597431932
Metal,Major Appliances,Solano (Countywide),0,0.0,0,1.0932797618282e-05,0,1.8772837722224925e-06
Metal,Used Oil Filters,Solano (Countywide),0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,Solano (Countywide),419,0.0047240868035429,139,0.00756548567504157,559,0.005211986806645123
Metal,Aluminum Cans,Solano (Countywide),146,0.00163960240911495,42,0.00227739446282066,187,0.0017491184464805381
Metal,Other Non-Ferrous,Solano (Countywide),301,0.00338926418820491,141,0.00768714263469483,442,0.004127258043417993
Metal,Remainder / Composite Metal,Solano (Countywide),500,0.00562713804436352,157,0.00852379656968097,656,0.0061245267488022745
Electronics,Brown Goods,Solano (Countywide),0,0.0,83,0.00453436039488614,83,0.0007786004537844687
Electronics,Computer-related Electronics,Solano (Countywide),51,0.00057005109576802,37,0.00201706805339667,88,0.0008185201105190583
Electronics,Other Small Consumer Electronics,Solano (Countywide),148,0.00167064479551816,48,0.00261664724282099,196,0.0018330840086830185
Electronics,Video Display Devices,Solano (Countywide),638,0.00719054550503423,120,0.00653254413252071,758,0.007077559301333346
Plastic,PETE Plastic Containers,Solano (Countywide),512,0.00576823980074174,170,0.00925575177699064,682,0.0063670846588497485
Plastic,HDPE Plastic Containers,Solano (Countywide),373,0.00420201030494347,86,0.00466298875785393,459,0.004281165467163424
Plastic,Miscellaneous Plastic Containers,Solano (Countywide),676,0.0076138507741689,117,0.00638361235962469,793,0.00740260506266624
Plastic,Plastic Trash Bags,Solano (Countywide),1348,0.0151910150916795,207,0.0112707745793956,1556,0.014517865898410502
Plastic,Plastic Grocery and Other Merchandise Bags,Solano (Countywide),543,0.00611535012143217,162,0.0087813977992591,704,0.006573140361067324
Plastic,Non-Bag Commercial and Industrial Packaging Film,Solano (Countywide),225,0.00253757398670596,31,0.00168720787646775,256,0.0023915566035131474
Plastic,Film Products,Solano (Countywide),53,0.0005954494119161,0,1.60033976566839e-05,53,0.0004959520428594192
Plastic,Other Film - Other,Solano (Countywide),2214,0.0249388888293126,395,0.0214910767881785,2609,0.024346860894608045
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Solano (Countywide),347,0.00390851865167677,31,0.00167869818165958,378,0.0035256335083230787
Plastic,Durable Plastic Items - Other,Solano (Countywide),672,0.00757434228238299,207,0.0112605235062998,880,0.008207300874935599
Plastic,Remainder / Composite Plastic,Solano (Countywide),1658,0.018673406439094,619,0.0336593115318444,2277,0.021246654149784504
Other Organic,Food,Solano (Countywide),24665,0.277866044765379,4558,0.247713326035693,29224,0.27268848532121875
Other Organic,Leaves and Grass,Solano (Countywide),1330,0.0149793624571121,550,0.0298758256509316,1879,0.017537251992220997
Other Organic,Prunings and Trimmings,Solano (Countywide),907,0.0102208468250129,143,0.00776987682463602,1050,0.009799987830951077
Other Organic,Branches and Stumps,Solano (Countywide),197,0.00222376368052079,0,0.0,197,0.0018419185557451746
Other Organic,Manures,Solano (Countywide),165,0.00186310759121805,0,0.0,165,0.0015431911554606122
Other Organic,Textiles,Solano (Countywide),4295,0.0483866142972201,1371,0.0744969455238916,5666,0.052870050542049005
Other Organic,Carpet,Solano (Countywide),2429,0.0273624525968649,115,0.00626191036404208,2544,0.023739253219924608
Other Organic,Remainder / Composite Organic,Solano (Countywide),8303,0.0935391763382514,1376,0.0747577651799157,9679,0.09031419773551727
Inerts and Other,Concrete,Solano (Countywide),599,0.00674748599000661,70,0.00380054474914847,669,0.0062414631802634665
Inerts and Other,Asphalt Paving,Solano (Countywide),0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,Solano (Countywide),87,0.000976424154137301,0,0.0,87,0.0008087611932586677
Inerts and Other,Clean Dimensional Lumber,Solano (Countywide),93,0.00104415299719885,96,0.00520836277968044,189,0.0017591944460326285
Inerts and Other,Clean Engineered Wood,Solano (Countywide),4,3.95084917859024e-05,24,0.00131834677248041,28,0.0002590993445087363
Inerts and Other,Clean Pallets & Crates,Solano (Countywide),115,0.00129249208842452,366,0.0199110136755632,481,0.0044895007278108285
Inerts and Other,Other Wood Waste,Solano (Countywide),3188,0.0359160410685128,388,0.0211054469970467,3577,0.03337289622324061
Inerts and Other,Gypsum Board,Solano (Countywide),187,0.00210523820516308,76,0.00414580933333641,263,0.0024556271173825587
Inerts and Other,"Rock, Soil and Fines",Solano (Countywide),851,0.00958927536346402,54,0.00294628003745275,905,0.00844859868034158
Inerts and Other,Remainder / Composite Inerts and Other,Solano (Countywide),764,0.00861002917419915,46,0.00251265780565917,811,0.007563042234256793
Household Hazardous Waste (HHW),Paint,Solano (Countywide),0,0.0,0,4.0077500773254e-06,0,6.881755654842807e-07
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Solano (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,Solano (Countywide),0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,Solano (Countywide),115,0.00129249208842452,7,0.000361101619624407,121,0.0011325619155877606
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Solano (Countywide),148,0.00166217869013546,8,0.000455389934663065,156,0.0014549595476754803
Special Waste,Ash,Solano (Countywide),16,0.000176094991960022,17,0.000931303337992967,33,0.0003057727214996111
Special Waste,Treated Medical Waste,Solano (Countywide),0,0.0,136,0.0073855680185596,136,0.0012681847294696476
Special Waste,Bulky Items,Solano (Countywide),4160,0.0468683593985904,518,0.0281400658522521,4678,0.04365250168462634
Special Waste,Tires,Solano (Countywide),25,0.000282203512756445,0,0.0,25,0.00023374600961233145
Special Waste,Remainder / Composite Special Waste,Solano (Countywide),287,0.00323687429131643,4,0.00020231600461172,291,0.002715806653700246
Mixed Residue,Mixed Residue,Solano (Countywide),6899,0.077718847413125,634,0.0344700708823858,7533,0.07029254820002459
Paper,Uncoated Corrugated Cardboard,Sonoma (Countywide),664,0.00668822325232775,931,0.0356791218393351,1595,0.012726031712344725
Paper,Paper Bags,Sonoma (Countywide),311,0.00313245899159654,138,0.00527466562364938,449,0.0035786070572487636
Paper,Newspaper,Sonoma (Countywide),719,0.00724980824271308,1212,0.0464310841690457,1932,0.015409922305831221
